full_name,track,metric,n,n_pre,n_post,r2,level_change_coef,level_change_se,level_change_p,level_change_ci_lo,level_change_ci_hi,slope_change_coef,slope_change_se,slope_change_p,slope_change_ci_lo,slope_change_ci_hi,slope_pre_coef,slope_pre_p,dof,intercept_coef,intercept_se,intercept_p,intercept_ci_lo,intercept_ci_hi,slope_pre_se,slope_pre_ci_lo,slope_pre_ci_hi,category
PriorLabs/TabPFN,A1,feature_envy_density_per_kloc,46,36,10,0.6778105056234873,-0.13154672684532426,0.043653832374360914,0.004365400024831086,-0.21710823829907167,-0.045985215391576864,-0.006180350016662298,0.006873514130835803,0.37369680768174635,-0.01965243771310047,0.007291737679775876,-0.0017784095197682778,0.08031029070588833,42,0.2788045154534488,0.020207940120519435,3.3733880703302074e-17,0.23919695281723072,0.3184120780896669,0.0009923179985676623,-0.003723352796960896,0.00016653375742434022,implementation
PromtEngineer/localGPT,A1,feature_envy_density_per_kloc,34,26,8,-inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,implementation
Significant-Gravitas/AutoGPT,A1,feature_envy_density_per_kloc,35,25,10,0.9550528591523724,0.18614560439026104,0.071121354114569,0.013581050761478954,0.0467477503257058,0.32554345845481625,-0.00325385352468776,0.01079167227292458,0.7650350320707182,-0.024405531179619935,0.017897824130244416,0.03412041153684643,1.8787683033895427e-14,31,-0.11824849189188445,0.037785888143107384,0.0037989603749784737,-0.19230883265237492,-0.04418815113139399,0.002542991953370424,0.0291361473082404,0.039104675765452464,implementation
Skyvern-AI/skyvern,A1,feature_envy_density_per_kloc,24,14,10,0.8296405168319296,-0.34937247471500954,0.11470961183322519,0.00638286096109912,-0.5742033139081308,-0.12454163552188818,0.002389643460391,0.01781694205884808,0.8946466147641456,-0.03253156297495124,0.03731084989573324,-0.017943507837276607,0.06534829520957904,20,1.5415756368505427,0.07044716300114201,1.9258949557166428e-15,1.4034991973683044,1.679652076332781,0.009202314615020234,-0.035980044482716265,9.302880816305231e-05,implementation
TobikoData/sqlmesh,A1,feature_envy_density_per_kloc,42,33,9,0.037560664293363355,-0.03747623086001573,0.13630231355392602,0.7848446036544017,-0.3046287654257107,0.22967630370567926,-0.013459087383241175,0.02252174938270793,0.5536490552569471,-0.057601716173348715,0.03068354140686636,0.0023011914586056146,0.47106642387925884,38,0.4955192986414797,0.05887327135889162,3.263052480913898e-10,0.3801276867780521,0.6109109105049073,0.003160908902786042,-0.0038941899908550275,0.008496572908066257,implementation
aipotheosis-labs/aci,A1,feature_envy_density_per_kloc,17,7,10,0.9031065230613095,0.04877420632857951,0.053380998301420256,0.377509515319549,-0.05585255034220418,0.1534009629993632,-0.021405334986842356,0.010433055659067299,0.060911385760754076,-0.04185412407861426,-0.0009565458950704514,0.03569025051601801,0.0010689963838677705,13,-0.03651392471027158,0.03575886759698736,0.3258271916516977,-0.10660130520036681,0.03357345577982365,0.008528091318944985,0.018975191530885845,0.05240530950115018,implementation
airbytehq/airbyte,A1,feature_envy_density_per_kloc,51,37,14,0.09580003413173943,-0.006743206046248596,0.01639621455987189,0.68274681081803,-0.0388797865835975,0.02539337449110031,-0.0017343146387496261,0.0018008988785837609,0.34046270648462895,-0.005264076440773797,0.001795447163274545,6.994282344906424e-05,0.864466933207352,47,0.22544224771818488,0.008520527586363623,7.038687226541026e-30,0.20874201364891218,0.2421424817874576,0.00040752602970229153,-0.0007288081947674271,0.0008686938416655556,implementation
alexanderjeurissen/ranger_devicons,A1,feature_envy_density_per_kloc,51,41,10,-inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,47,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,implementation
bentoml/BentoML,A1,feature_envy_density_per_kloc,49,35,14,0.8390042781260333,0.043468363888948904,0.02946551672759543,0.1471141425942001,-0.014284048897138135,0.10122077667503594,-0.005613362164933144,0.003125656090021166,0.07922653418149861,-0.01173964810137463,0.0005129237715083418,0.006998655135090527,3.6487977472906296e-12,45,0.04817099562676171,0.01601806459928726,0.004303022256623321,0.016775589012158684,0.07956640224136474,0.0007456901114374227,0.0055371025166731785,0.008460207753507875,implementation
browser-use/browser-use,A1,feature_envy_density_per_kloc,15,7,8,0.9433120053008766,0.4747936065572588,0.10378893448006907,0.0007973437355152027,0.2713672949763234,0.6782199181381942,0.005643998499210366,0.019966415918222215,0.7826745888090746,-0.03349017670050518,0.04477817369892591,0.00696020535888988,0.6625539663034314,11,0.10825290589438567,0.05554555047692952,0.07726176794216179,-0.0006163730403961898,0.21712218482916754,0.015521596223912535,-0.023462123239978688,0.03738253395775845,implementation
bruin-data/ingestr,A1,feature_envy_density_per_kloc,25,16,9,0.4335437440743467,-0.018548552775534844,0.010718663886268317,0.09821261007482343,-0.039557133992620744,0.0024600284415510557,0.00477351785414874,0.0017597381741798158,0.013039320727305681,0.0013244310327563012,0.00822260467554118,0.0005644162592044461,0.4173384181107741,21,-0.0008634041947502167,0.006020170465549627,0.8873269172996339,-0.012662938307227485,0.01093612991772705,0.000682192963549141,-0.0007726819493518701,0.0019015144677607624,implementation
cartography-cncf/cartography,A1,feature_envy_density_per_kloc,51,42,9,0.9773703078887709,-0.0024035554280331627,0.0006720119929502123,0.0008192529247021013,-0.0037206989342155787,-0.0010864119218507466,-0.0007482383983191899,0.00011471077061416058,4.3344128612597477e-08,-0.0009730715087229447,-0.0005234052879154352,-0.0002527791573532522,9.478936582364218e-27,47,0.023863940487399073,0.00026816108574095497,4.7801486461775133e-54,0.0233383447593468,0.024389536215451344,1.1270159916905858e-05,-0.00027486867079038764,-0.0002306896439161167,implementation
commaai/opendbc,A1,feature_envy_density_per_kloc,51,41,10,0.5895712219434412,0.14423062959070068,0.15012911692062178,0.3416143186244448,-0.150022439573718,0.4384836987551194,-0.029731065664892795,0.023500162837295852,0.2120567665605013,-0.07579138482599267,0.016329253496207077,0.016697783315750694,3.0831360606894456e-07,47,-0.18384158231398248,0.06503398342174245,0.00688374065993125,-0.3113081898205977,-0.05637497480736728,0.0028011646177157424,0.011207500665027839,0.022188065966473547,implementation
crewAIInc/crewAI,A1,feature_envy_density_per_kloc,29,14,15,0.16283661049118736,-0.29584358943437694,0.13682494562896153,0.04037114402020319,-0.5640204828671416,-0.027666696001612368,0.0023679332137353268,0.016335285979688988,0.8859062436473423,-0.029649227306455087,0.03438509373392574,0.013216190463145589,0.2861132237666822,25,0.2888729258035969,0.09278451081176947,0.004590922934646382,0.10701528461252877,0.4707305669946651,0.012125069851804554,-0.010548946446391339,0.03698132737268252,implementation
crewAIInc/crewAI-tools,A1,feature_envy_density_per_kloc,25,10,15,0.8218020837213952,-0.06022225337880298,0.041897580922642716,0.1653476327920106,-0.1423415119871827,0.021897005229576744,0.0244224600346533,0.006264770824350658,0.0008281231108480551,0.012143509218926011,0.03670141085038059,-8.673617379884035e-18,0.9999999999999988,21,2.5837559491701577e-17,0.029513516444071755,0.9999999999999993,-0.05784649223038061,0.057846492230380665,0.005500170224315334,-0.010780333639658064,0.010780333639658047,implementation
dagster-io/dagster,A1,feature_envy_density_per_kloc,50,41,9,0.9119028593645208,-0.008446140365292438,0.01194580239970825,0.4831092081275632,-0.03185991306872061,0.014967632338135731,-0.0006301151953265391,0.0019976986315269913,0.7538689381829403,-0.004545604513119442,0.003285374122466363,0.0034110406095070197,8.80956012550745e-22,46,0.15791386994387827,0.00472396880140941,6.424757395153035e-34,0.14865489109311583,0.1671728487946407,0.00019696454974059267,0.003024990092015458,0.003797091126998581,implementation
dotnet/android,A1,feature_envy_density_per_kloc,51,42,9,0.017646964625655737,0.1615154290018494,0.20038148784815316,0.42427961258657826,-0.2312322871805308,0.5542631451842296,-0.018227577189433755,0.03349863191142113,0.5889249116018959,-0.08388489573581916,0.047429741356951646,-0.00010178381738772265,0.975459396120004,47,1.5239412559461731,0.07831025331020006,3.96437129790486e-24,1.370453159458181,1.6774293524341652,0.0032911899782205193,-0.006552516174699941,0.006348948539924495,implementation
dotnet/aspire,A1,feature_envy_density_per_kloc,30,20,10,0.1764750825129171,0.006291732668476825,0.1336582478805213,0.9628145409079274,-0.2556784331773449,0.26826189851429855,-0.02947296250096602,0.020203805864562843,0.156601038716759,-0.0690724219955092,0.010126496993577153,0.013417134629050495,0.0564276579282941,26,1.6055799664920256,0.07479036058166767,4.567523392616404e-18,1.458990859751957,1.7521690732320943,0.006719670194881986,0.0002465810470818029,0.026587688211019186,implementation
dotnet/aspnetcore,A1,feature_envy_density_per_kloc,51,41,10,0.780442795413367,-0.0170495161466479,0.010728927622069237,0.11873921730831737,-0.038078214285903605,0.003979181992607807,-0.0021735709069758257,0.0016971709745674172,0.20658226195608645,-0.005500026017127964,0.001152884203176312,0.002330127958069226,2.75719336684763e-15,47,2.226216888269936,0.0046967244349776826,3.9308564033446444e-88,2.2170113083773795,2.235422468162492,0.00020229882307996462,0.0019336222648324952,0.0027266336513059567,implementation
dotnet/docfx,A1,feature_envy_density_per_kloc,51,41,10,0.22227386790598835,-0.010366358363657997,0.05698849619130502,0.8564414019038556,-0.12206381089861583,0.10133109417129983,-0.006891419203075372,0.009068759746052635,0.45110491326816965,-0.024666188305338538,0.010883349899187794,0.003538427054881075,0.001997392701963198,47,2.2887399430754414,0.02509674401253679,1.5223870755553965e-54,2.2395503248108692,2.3379295613400135,0.0010809750171982377,0.0014197160211725291,0.005657138088589621,implementation
dotnet/dotnet-api-docs,A1,feature_envy_density_per_kloc,51,42,9,0.7226641269485847,0.010283499717351503,0.008243830472497042,0.2184243298758226,-0.005874408008742699,0.026441407443445704,0.0015205484413551458,0.0014515868858606244,0.30022263203140936,-0.001324561854931678,0.00436565873764197,-0.0014289028857599358,3.0101053712012286e-13,47,0.6109564875505774,0.0033933963940406217,2.191483716457265e-68,0.6043054306182578,0.617607544482897,0.0001426162185934515,-0.0017084306742031008,-0.0011493750973167708,implementation
dotnet/maui,A1,feature_envy_density_per_kloc,51,41,10,0.580608672286695,0.061597414149330953,0.03473583418387964,0.08265706733010392,-0.006484820851073145,0.12967964914973507,-0.005019958688604574,0.005494828215262468,0.3656011379240651,-0.01578982199051901,0.005749904613309863,0.0030591412151973734,2.537354742748974e-05,47,1.8443966366057587,0.015206301740580675,2.4319134842568948e-60,1.8145922851942207,1.8742009880172967,0.0006549707116323356,0.0017753986203979956,0.004342883809996751,implementation
dotnet/msbuild,A1,feature_envy_density_per_kloc,51,41,10,0.6881184268943297,0.0388741523737488,0.026512094114843468,0.14923122017949922,-0.013089552091344402,0.09083785683884199,-0.0006663304403482315,0.004214568532673978,0.8750540018351802,-0.008926884764389229,0.0075942238836927654,0.0029635172024118275,3.824368050860291e-07,47,1.4008616182784759,0.011663331100358377,3.84988440536653e-60,1.3780014893217736,1.4237217472351782,0.0005023667424945843,0.0019788783871224425,0.003948156017701212,implementation
dotnet/sdk,A1,feature_envy_density_per_kloc,51,41,10,0.4117329336720331,-0.1505561821242034,0.1733002387273867,0.38939361276093487,-0.49022465002988136,0.18911228578147454,-0.06457161004481529,0.02762535386358491,0.02372847744434552,-0.1187173036174417,-0.010425916472188872,0.018040780890756163,1.6399491388143965e-06,47,0.8573872374335373,0.07644997260754684,6.9611724276238025e-15,0.7075452911227456,1.007229183744329,0.0032928777698399973,0.011586740461869768,0.024494821319642555,implementation
dropseed/plain,A1,feature_envy_density_per_kloc,51,41,10,0.07711313351968896,-0.08850321440144371,0.09721125040140702,0.36724590931023937,-0.2790372651882015,0.10203083638531404,-0.0031478740775859643,0.015599138309646675,0.8409455913389339,-0.03372218516449345,0.027426437009321517,0.003664854939257344,0.05462758569814358,47,0.4605850816793972,0.0431688116055532,3.796109810545179e-14,0.37597421093251293,0.5451959524262815,0.001859380915884131,2.0468344124447303e-05,0.0073092415343902414,implementation
elsa-workflows/elsa-core,A1,feature_envy_density_per_kloc,51,41,10,0.34038482005039006,0.1859778468652998,0.09820689643164221,0.0644245110383236,-0.00650767014071893,0.3784633638713185,-0.06153614529450155,0.015531376041177722,0.0002510087796949967,-0.09197764233520989,-0.031094648253793215,-0.000821778730493589,0.6591577568180347,47,1.5146699058936888,0.04298128736264514,1.886580147431517e-35,1.4304265826629043,1.5989132291244732,0.0018513038114756424,-0.004450334200985848,0.0028067767399986704,implementation
getsentry/sentry,A1,feature_envy_density_per_kloc,50,37,13,0.8878336244801905,0.06378510027089873,0.021050900214524496,0.004004065789128872,0.02252533585043072,0.10504486469136674,0.009846118546750356,0.002412281733437991,0.0001763159637179285,0.005118046349211894,0.014574190744288819,-0.008254570534370122,8.354634186892593e-22,46,1.143560769004466,0.010164767425643007,8.369618534612537e-58,1.1236378248502057,1.1634837131587263,0.000476014549896953,-0.00918755905216815,-0.0073215820165720945,implementation
graphistry/pygraphistry,A1,feature_envy_density_per_kloc,50,42,8,0.23106349958353667,0.16610570999477767,0.16394817539821663,0.3162834949981115,-0.15523271378572692,0.4874441337752823,-0.09602500325881379,0.03317502028216497,0.005789433510000451,-0.16104804301185713,-0.031001963505770447,0.006579099626071683,0.016230422017403986,46,1.3357627758435668,0.06468836471158516,6.668148777251037e-25,1.20897358100886,1.4625519706782737,0.0026364665627739794,0.0014116251630346835,0.011746574089108681,implementation
ikamensh/flynt,A1,feature_envy_density_per_kloc,51,42,9,-inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,47,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,implementation
janbjorge/pgqueuer,A1,feature_envy_density_per_kloc,23,14,9,0.7447752442249012,0.16576833920248407,0.04771192222940326,0.0025388053143049613,0.07225297163285369,0.25928370677211443,0.0013755869139721794,0.007863628577860922,0.8629850578836642,-0.014037125098635228,0.016788298926579587,-1.9081958235744878e-17,0.9999999999999958,19,1.7870160528438905e-16,0.027582294750931265,0.9999999999999949,-0.0540612977118251,0.05406129771182546,0.0035979455659118217,-0.007051973309187189,0.007051973309187151,implementation
keephq/keep,A1,feature_envy_density_per_kloc,37,28,9,0.8762359018426154,-0.1729381072163822,0.05640588994179819,0.0043073500273969716,-0.28349365150230665,-0.062382562930457755,-0.02585054941965079,0.009335033496351812,0.009149871118096923,-0.04414721507250034,-0.007553883766801241,0.023848140005136038,1.0123010360198604e-15,33,-0.0006786542777805623,0.026258668563778308,0.9795366593992055,-0.052145644662786046,0.05078833610722492,0.0016647563828299486,0.020585217494789337,0.027111062515482738,implementation
langbot-app/LangBot,A1,feature_envy_density_per_kloc,39,29,10,0.6214299444139456,-0.8130068155242343,0.3102190882829628,0.012892844616418582,-1.4210362285588414,-0.20497740248962715,-0.12306082447662736,0.046108235794509025,0.011454892942526768,-0.21343296663386505,-0.03268868231938968,0.06768352692075,1.0998162011223035e-08,35,-0.17422674242900232,0.1486259160044252,0.24901424131807,-0.4655335377976757,0.11708005293967105,0.009119508819191555,0.04980928963513455,0.08555776420636545,implementation
langchain-ai/langgraph,A1,feature_envy_density_per_kloc,31,22,9,0.6364139464030829,-0.05311612696379491,0.036251854205295475,0.15441590972279975,-0.12416976120617404,0.017937507278584224,-0.01121997438796969,0.005836689766480854,0.06517581150156897,-0.022659886330272164,0.00021993755433278445,0.009535568429434503,6.067971091447378e-07,27,-0.028155300448757577,0.01806404115239785,0.13072777833149407,-0.06356082110745737,0.007250220209942208,0.0014720231501050935,0.00665040305522852,0.012420733803640487,implementation
mangiucugna/json_repair,A1,feature_envy_density_per_kloc,30,20,10,-inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,implementation
marin-community/levanter,A1,feature_envy_density_per_kloc,46,37,9,0.4012569396683352,-0.36143699957630876,0.14584011521717835,0.01730330126441673,-0.6472836254019783,-0.0755903737506392,-0.012915839448155267,0.025465802141611267,0.6146787775789804,-0.06282881164571334,0.03699713274940281,0.015852417329585505,4.694126746940006e-06,42,0.13292986924935696,0.06321934429225194,0.041527476157967404,0.00901995443654316,0.2568397840621708,0.003018862718399906,0.00993544640152169,0.02176938825764932,implementation
microsoft/PowerToys,A1,feature_envy_density_per_kloc,51,41,10,0.8159889702530164,-0.137130344593747,0.04588386598015293,0.004445634880840541,-0.22706272191484675,-0.04719796727264727,-0.008129860217759365,0.007497205882341678,0.283725288236469,-0.022824383747149055,0.006564663311630322,0.011942644275799559,1.2679892470126369e-17,47,0.7042145922212127,0.02074765040724706,1.0315896605140742e-34,0.6635491974230086,0.7448799870194169,0.0008936494608461313,0.010191091332541142,0.013694197219057977,implementation
microsoft/WinUI-Gallery,A1,feature_envy_density_per_kloc,51,43,8,0.44714797175618926,0.0557288950064336,0.02033448216532663,0.00864313118547979,0.015873309962393403,0.09558448005047379,0.0009161763643096748,0.004351895695542627,0.8341691601606123,-0.007613539198953874,0.009445891927573224,-0.002120287814236346,1.6369564194874928e-07,47,0.303319058906945,0.008412128036305028,6.670051604117301e-36,0.28683128795578716,0.3198068298581028,0.00034517696462911524,-0.002796834664909412,-0.0014437409635632802,implementation
microsoft/autogen,A1,feature_envy_density_per_kloc,49,39,10,0.47331767901959854,0.28302990438720493,0.0712999088230796,0.0002564014827736562,0.14328208309396892,0.4227777256804409,0.006424191315597169,0.011271431476649786,0.5715439757382702,-0.01566781437863641,0.028516197009830747,-0.006476603468704019,1.6890877886551935e-05,45,0.39099090932656383,0.031506858651493344,3.9716562130980444e-16,0.32923746636963686,0.4527443522834908,0.0013446075064338858,-0.009112034181314435,-0.003841172756093603,implementation
microsoft/fluentui-blazor,A1,feature_envy_density_per_kloc,51,42,9,0.6960152197901375,-0.14831365277759467,0.09335948557380283,0.11884928278023629,-0.3312982445022482,0.03467093894705886,-0.017797619336551874,0.01546126060622332,0.2555093548946622,-0.04810169012474958,0.012506451451645834,0.014938676194781465,5.477146857808467e-13,47,-0.05040673108905515,0.03614402038178675,0.16969123707158415,-0.12124901103735718,0.02043554885924688,0.0015190454969150364,0.011961347020827993,0.017916005368734937,implementation
microsoft/magentic-ui,A1,feature_envy_density_per_kloc,16,6,10,0.8140532327485361,-0.01925086943401253,0.011350741669865137,0.11565077500301274,-0.0414983231069482,0.002996584238923135,0.007630267760691419,0.002852660473506582,0.020230847271883217,0.002039053232618519,0.01322148228876432,4.7704895589362195e-18,0.9999999999999986,12,0.13095861707700374,0.0078160885425349,1.089846979442011e-09,0.11563908353363533,0.14627815062037214,0.002597038319028514,-0.005090195105295882,0.005090195105295892,implementation
microsoft/perfview,A1,feature_envy_density_per_kloc,51,41,10,0.9384754503912348,0.06513072917578251,0.009545711900744937,1.5168547463331846e-08,0.046421133850322434,0.0838403245012426,0.0016131049171583015,0.0015104304289792845,0.2909857930369992,-0.001347338723641096,0.004573548557957699,0.0018020656690278512,3.1083204462907425e-13,47,0.8650317195403321,0.004179941567129897,3.1725583935212272e-71,0.8568390340687575,0.8732244050119067,0.0001800397854462205,0.001449187689553259,0.0021549436485024435,implementation
microsoft/testfx,A1,feature_envy_density_per_kloc,51,41,10,0.6417917165465419,0.026571284752083868,0.11689750609133698,0.8211731355961875,-0.2025478271869366,0.2556903966911043,0.015452885165645122,0.0185292674070197,0.4085155913685986,-0.02086447895211349,0.051770249283403735,-0.016434993626130247,1.7574159803234551e-09,47,0.7899352763167994,0.05127760508334467,5.3831723036754875e-20,0.6894311703534438,0.890439382280155,0.0022086454724630144,-0.020763938752157755,-0.012106048500102738,implementation
microsoft/vstest,A1,feature_envy_density_per_kloc,51,42,9,0.7188409890640215,-0.01609864155829312,0.010924461808583622,0.14724710715079256,-0.03751058670311702,0.005313303586530777,-0.0012087853314645737,0.0018873928964851154,0.5249888442572198,-0.0049080754085754,0.0024905047456462524,0.0018357660904763189,4.427223758121685e-13,47,0.30296665193409794,0.004412186629306275,8.548518605515859e-49,0.29431876614065766,0.3116145377275382,0.0001854335007561507,0.0014723164289942635,0.002199215751958374,implementation
mlflow/mlflow,A1,feature_envy_density_per_kloc,51,41,10,0.7483173311575626,0.061691421319872694,0.016201631441819648,0.0004056061267897909,0.029936223693906187,0.0934466189458392,0.013017493598334592,0.0025795087547129166,7.18699244405844e-06,0.007961656439097275,0.018073330757571907,-0.0021310805680132116,1.0401464201403931e-08,47,0.2258551313975568,0.007138492220317894,2.4470908057929866e-33,0.21186368664573374,0.23984657614937988,0.00030747142923292576,-0.002733724569309746,-0.0015284365667166773,implementation
mrwadams/stride-gpt,A1,feature_envy_density_per_kloc,35,23,12,-inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,31,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,implementation
netket/netket,A1,feature_envy_density_per_kloc,51,41,10,0.8268074195462057,-0.10470724236964606,0.017015754288950427,1.5756510396224327e-07,-0.1380581207759889,-0.07135636396330322,0.011947668332256366,0.0027604062294352217,7.80658389812803e-05,0.006537272122563332,0.0173580645419494,-0.0024256929513209067,2.2340350310951096e-09,47,0.36391671823923477,0.007639105065155459,1.9446702999595758e-41,0.3489440723115301,0.37888936416693947,0.0003290339864430421,-0.0030705995647492693,-0.0017807863378925442,implementation
nkdAgility/azure-devops-migration-tools,A1,feature_envy_density_per_kloc,51,41,10,0.7361489154407688,-0.055751073823339464,0.03771729326976046,0.14604364103968884,-0.12967696863206996,0.01817482098539104,-0.0033264024115571317,0.005985509394191548,0.5810228534210201,-0.015058000824172565,0.008405196001058303,0.0070760674469754325,4.174974399404649e-13,47,0.9821701876971055,0.016564205167751797,7.822734386769486e-46,0.949704345568312,1.014636029825899,0.0007134587640986818,0.005677688269342016,0.008474446624608849,implementation
onnx/onnx,A1,feature_envy_density_per_kloc,51,42,9,0.5932928970576409,-0.035782647980720485,0.017838638216341633,0.05064121706872517,-0.07074637888475008,-0.0008189170766908851,-0.0034692329290696555,0.0031773488024530653,0.28045840681508244,-0.009696836581877664,0.0027583707237383527,0.00253908240222007,1.6102020178780103e-10,47,0.041041858403324014,0.007427735861957236,1.3958244366109943e-06,0.026483496113887832,0.055600220692760195,0.0003121697197544174,0.0019272297515014118,0.003150935052938728,implementation
onyx-dot-app/onyx,A1,feature_envy_density_per_kloc,35,21,14,0.751851418840426,-0.09074539776571715,0.04521538150121277,0.05354217024294182,-0.1793675455080942,-0.0021232500233401147,-0.010713026003985672,0.004962310418122981,0.03871496070016684,-0.020439154423506713,-0.00098689758446463,0.01735731141056058,2.9632661167415783e-08,31,0.16536361266907537,0.027768269602696835,1.39429233040082e-06,0.11093780424778957,0.21978942109036118,0.0023668346355807638,0.012718315524822282,0.021996307296298874,implementation
pardeike/Harmony,A1,feature_envy_density_per_kloc,51,41,10,0.17019095865195966,-0.01426363238164725,0.1280672959992686,0.9117924170749381,-0.2652755325402137,0.2367482677769192,-0.017602878801899084,0.02007766677924031,0.3850876477323064,-0.05695510568921009,0.021749348085411922,0.006808962332198072,0.0065565988732767325,47,1.6292083203353018,0.05556262131069726,7.373090567149503e-32,1.5203055825663352,1.7381110581042685,0.0023932110674160225,0.002118268640062668,0.011499656024333477,implementation
peass-ng/PEASS-ng,A1,feature_envy_density_per_kloc,51,42,9,0.7701599433776616,0.11376145347808124,0.07516478037858414,0.13685033003854732,-0.033561516063943655,0.26108442302010615,0.016439815614781885,0.012621849660237352,0.1990958054413509,-0.008299009719283323,0.041178640948847094,-0.014362278358614203,2.274478065304084e-15,47,1.892876504378946,0.029506286905987996,2.0210977368604295e-47,1.8350441820432095,1.9507088267146824,0.0012400776610288127,-0.016792830574230675,-0.01193172614299773,implementation
pytorch/pytorch,A1,feature_envy_density_per_kloc,22,13,9,0.9508148564895784,0.032140953787218804,0.01690272004901849,0.07336321486792521,-0.000988377508857434,0.06527028508329505,0.014507649710774407,0.0028603707010854836,7.947448818822614e-05,0.00890132313664686,0.020113976284901955,0.0037377141414405117,0.017404750145438973,18,1.3853603999721678,0.010095163866404307,1.2248727743856136e-28,1.3655738787940153,1.4051469211503202,0.0014273733424228512,0.0009400623902917236,0.0065353658925893,implementation
reflex-dev/reflex,A1,feature_envy_density_per_kloc,40,29,11,0.21658571389673154,-0.1283291002274812,0.07600072320471575,0.09995607805993295,-0.27729051770872404,0.02063231725376166,-0.004579731434429287,0.010864145526860587,0.6758633468143573,-0.025873456667076036,0.01671399379821746,0.007744393551159629,0.003373495333946741,36,0.06422814531568553,0.04024628800986271,0.11925862538667732,-0.014654579183645378,0.14311086981501644,0.002466857784305696,0.002909352293920465,0.012579434808398793,implementation
roboflow/inference,A1,feature_envy_density_per_kloc,31,21,10,0.5897280602587947,0.023052160417562452,0.03475710382227971,0.5128027281422008,-0.04507176307410577,0.09117608390923068,0.025956869101637012,0.005244170535933179,3.4867528360426405e-05,0.01567829485120798,0.03623544335206604,-0.007269286553409135,0.00013318575923628928,27,0.15047017886050112,0.01910154389951979,1.8093441588826524e-08,0.11303115281744233,0.18790920490355992,0.0016333026882762096,-0.010470559822430506,-0.004068013284387764,implementation
spcl/dace,A1,feature_envy_density_per_kloc,51,41,10,0.913517090753811,-0.019012640342973928,0.015000960992358951,0.21124602001434303,-0.04841452388799747,0.010389243202049616,-0.004827357105965988,0.0024322585121265244,0.05302995907359859,-0.009594583789733976,-6.0130422197999904e-05,-0.0037620888429813247,3.787371899773179e-17,47,0.9508395570119301,0.006730994199920599,1.9188640284349104e-63,0.9376468083800857,0.9640323056437745,0.0002899195436422239,-0.004330331148520083,-0.003193846537442566,implementation
stanfordnlp/dspy,A1,feature_envy_density_per_kloc,38,28,10,0.3166575465535242,-0.003894864977284066,0.030453362555229416,0.8989847216770802,-0.06358345558553372,0.05579372563096559,-0.007415491242261708,0.00464487969639635,0.11963419653631761,-0.01651945544719855,0.0016884729626751365,0.0034132594271722443,0.00120546927602046,34,0.01570907500089707,0.015171544549222435,0.3077767355436596,-0.014027152315578901,0.04544530231737304,0.0009660521450242761,0.0015197972229246631,0.005306721631419826,implementation
syncfusion/maui-toolkit,A1,feature_envy_density_per_kloc,17,8,9,0.7807650235539609,-0.31846901728030913,0.3147541919164336,0.33009487548732386,-0.935387233436519,0.29844919887590077,-0.22809911659478982,0.06445389874706006,0.0036324901058694186,-0.3544287581390275,-0.10176947505055209,0.2390342701357211,0.00033635083261499487,13,1.3145124397653454,0.20621278717169217,2.4392564069650217e-05,0.9103353769088287,1.718689502621862,0.04962161905081473,0.14177589679612423,0.33629264347531795,implementation
ucbepic/docetl,A1,feature_envy_density_per_kloc,20,12,8,0.6553292732428118,-0.03616240348850768,0.02199232758877846,0.11961185975867362,-0.07926736556251346,0.006942558585498096,0.00042502067551182304,0.004086881139945148,0.9184646945096269,-0.007585266358780667,0.008435307709804314,0.007171343639507705,0.002054470612852725,16,0.0021535528912363963,0.012663763890129567,0.8670975369487699,-0.022667424333417553,0.026974530115890346,0.0019522187780025404,0.0033449948346227255,0.010997692444392684,implementation
vllm-project/vllm,A1,feature_envy_density_per_kloc,37,27,10,0.1946068277441514,0.10828648201491065,0.15099306120891998,0.47831998938472725,-0.18765991795457249,0.4042328819843938,0.0275523152409324,0.02301467951053775,0.23977250203564987,-0.01755645659972159,0.07266108708158639,-0.013875867234136524,0.009527419324161231,33,0.620254634345337,0.07659763149965794,2.4016584871512324e-09,0.47012327660600745,0.7703859920846665,0.0050404977854542204,-0.023755242893626797,-0.003996491574646252,implementation
